Type,Brand,Model,Benchmark,Model_Type,Tier,Processor_Number,URL
CPU,Intel,Core2 Duo U9600,32.7,Core2,Core2 Duo,Duo,https://cpu.userbenchmark.com/SpeedTest/4270/IntelR-CoreTM2-Duo-CPU-----U9600----160GHz
CPU,Intel,Core2 Duo T7100,32.7,Core2,Core2 Duo,Duo,https://cpu.userbenchmark.com/SpeedTest/2268/IntelR-CoreTM2-Duo-CPU-----T7100----180GHz
CPU,Intel,Celeron N4100,32.7,Celeron,Celeron,N4100,https://cpu.userbenchmark.com/SpeedTest/407836/IntelR-CeleronR-N4100-CPU---110GHz
CPU,AMD,Athlon 64 3800+,32.6,Athlon,Athlon,64,https://cpu.userbenchmark.com/SpeedTest/2391/AMD-Athlontm-64-Processor-3800-
CPU,AMD,Turion X2 Ultra Mobile ZM-82,32.6,Turion,,,https://cpu.userbenchmark.com/SpeedTest/2211/AMD-Turiontm-X2-Ultra-Dual-Core-Mobile-ZM-82
CPU,Intel,Core2 4300,32.5,Core2,Core2,,https://cpu.userbenchmark.com/SpeedTest/977/IntelR-CoreTM2-CPU----------4300----180GHz
CPU,AMD,A6-7310 APU (2015 M.Ca),32.5,A6-7310,A6-,7310,https://cpu.userbenchmark.com/SpeedTest/42196/AMD-A6-7310-APU-with-AMD-Radeon-R4-Graphics
CPU,Intel,Core2 Duo U9400,32.4,Core2,Core2 Duo,Duo,https://cpu.userbenchmark.com/SpeedTest/12007/IntelR-CoreTM2-Duo-CPU-----U9400----140GHz
CPU,Intel,Atom Z3775,32.3,Atom,Atom,Z3775,https://cpu.userbenchmark.com/SpeedTest/12464/IntelR-AtomTM-CPU--Z3775----146GHz
CPU,Intel,Pentium N3510,32.3,Pentium,Pentium,N3510,https://cpu.userbenchmark.com/SpeedTest/11120/IntelR-PentiumR-CPU--N3510----199GHz
CPU,AMD,Athlon 64 X2 Dual Core 3600+,32.3,Athlon,Athlon,64,https://cpu.userbenchmark.com/SpeedTest/5235/AMD-Athlontm-64-X2-Dual-Core-Processor-3600-
CPU,Intel,Core2 T7200,32.2,Core2,,,https://cpu.userbenchmark.com/SpeedTest/248/IntelR-CoreTM2-CPU---------T7200----200GHz
CPU,Intel,T2500,32.2,T2500,,,https://cpu.userbenchmark.com/SpeedTest/1958/Genuine-IntelR-CPU-----------T2500----200GHz
CPU,AMD,A8-7100 APU (2014 M.Ka),32.1,A8-7100,A8-,7100,https://cpu.userbenchmark.com/SpeedTest/20429/AMD-A8-7100-Radeon-R5-8-Compute-Cores-4C-4G
CPU,Intel,Core2 Duo T5850,32.1,Core2,Core2 Duo,Duo,https://cpu.userbenchmark.com/SpeedTest/6522/IntelR-CoreTM2-Duo-CPU-----T5850----216GHz
CPU,Intel,Pentium 4 3.80GHz,32.1,Pentium,Pentium,4,https://cpu.userbenchmark.com/SpeedTest/11003/--------------IntelR-PentiumR-4-CPU-380GHz
CPU,AMD,A6-4455M APU,32.1,A6-4455M,A6-,4455M,https://cpu.userbenchmark.com/SpeedTest/5941/AMD-A6-4455M-APU-with-Radeontm-HD-Graphics
CPU,AMD,Turion 64 Mobile Technology ML-32,32.1,Turion,,,https://cpu.userbenchmark.com/SpeedTest/10530/AMD-Turiontm-64-Mobile-Technology-ML-32
CPU,Intel,Pentium D 3.40GHz,32.1,Pentium,Pentium D,3.40GHz,https://cpu.userbenchmark.com/SpeedTest/5820/IntelR-PentiumR-D-CPU-340GHz
CPU,AMD,Athlon 64 4000+,32.1,Athlon,Athlon,64,https://cpu.userbenchmark.com/SpeedTest/10241/AMD-Athlontm-64-Processor-4000-
CPU,Intel,Pentium Dual E2160,32.1,Pentium,,,https://cpu.userbenchmark.com/SpeedTest/2113/IntelR-PentiumR-Dual--CPU--E2160----180GHz
CPU,Intel,T2400,31.9,T2400,,,https://cpu.userbenchmark.com/SpeedTest/6584/Genuine-IntelR-CPU-----------T2400----183GHz
CPU,Intel,T2600,31.9,T2600,,,https://cpu.userbenchmark.com/SpeedTest/4124/Genuine-IntelR-CPU-----------T2600----216GHz
CPU,Intel,Pentium Dual T3200,31.9,Pentium,,,https://cpu.userbenchmark.com/SpeedTest/2235/IntelR-PentiumR-Dual--CPU--T3200----200GHz
CPU,AMD,A8-6410 APU R5 Graphics,31.8,A8-6410,A8-,6410,https://cpu.userbenchmark.com/SpeedTest/12263/AMD-A8-6410-APU-with-AMD-Radeon-R5-Graphics
CPU,AMD,Athlon II M300,31.8,Athlon,Athlon II,M300,https://cpu.userbenchmark.com/SpeedTest/5992/AMD-Athlontm-II-Dual-Core-M300
CPU,AMD,Athlon 64 3200+,31.8,Athlon,Athlon,64,https://cpu.userbenchmark.com/SpeedTest/7063/AMD-Athlontm-64-Processor-3200-
CPU,AMD,Turion 64 X2 Mobile Technology TL-58,31.7,Turion,,,https://cpu.userbenchmark.com/SpeedTest/817/AMD-Turiontm-64-X2-Mobile-Technology-TL-58
CPU,AMD,A4-4355M APU,31.7,A4-4355M,A4-,4355M,https://cpu.userbenchmark.com/SpeedTest/10814/AMD-A4-4355M-APU-with-Radeontm-HD-Graphics
CPU,Intel,T2300,31.5,T2300,,,https://cpu.userbenchmark.com/SpeedTest/2474/Genuine-IntelR-CPU-----------T2300----166GHz
CPU,Intel,Core2 T5500,31.5,Core2,,,https://cpu.userbenchmark.com/SpeedTest/2561/IntelR-CoreTM2-CPU---------T5500----166GHz
CPU,Intel,Core2 Duo T5750,31.5,Core2,Core2 Duo,Duo,https://cpu.userbenchmark.com/SpeedTest/6581/IntelR-CoreTM2-Duo-CPU-----T5750----200GHz
CPU,AMD,A4-3305M APU,31.5,A4-3305M,A4-,3305M,https://cpu.userbenchmark.com/SpeedTest/6638/AMD-A4-3305M-APU-with-Radeontm-HD-Graphics
CPU,Intel,Core2 T5600,31.4,Core2,,,https://cpu.userbenchmark.com/SpeedTest/6306/IntelR-CoreTM2-CPU---------T5600----183GHz
CPU,Intel,Core2 Duo T5550,31.2,Core2,Core2 Duo,Duo,https://cpu.userbenchmark.com/SpeedTest/1673/IntelR-CoreTM2-Duo-CPU-----T5550----183GHz
CPU,AMD,A8-7410 APU (2015 M.Ca),31.2,A8-7410,A8-,7410,https://cpu.userbenchmark.com/SpeedTest/33754/AMD-A8-7410-APU-with-AMD-Radeon-R5-Graphics
CPU,Intel,Atom Z3770,31.1,Atom,Atom,Z3770,https://cpu.userbenchmark.com/SpeedTest/5592/IntelR-AtomTM-CPU--Z3770----146GHz
CPU,Intel,Core2 Duo T5450,31.1,Core2,Core2 Duo,Duo,https://cpu.userbenchmark.com/SpeedTest/5075/IntelR-CoreTM2-Duo-CPU-----T5450----166GHz
CPU,Intel,Core i3 U 380,30.9,Core,,,https://cpu.userbenchmark.com/SpeedTest/8152/IntelR-CoreTM-i3-CPU-------U-380----133GHz
CPU,Intel,2140,30.9,2140,,,https://cpu.userbenchmark.com/SpeedTest/6453/Genuine-IntelR-CPU------------2140----160GHz
CPU,Intel,Pentium D 3.20GHz,30.9,Pentium,Pentium D,3.20GHz,https://cpu.userbenchmark.com/SpeedTest/1730/--------------IntelR-PentiumR-D-CPU-320GHz
CPU,AMD,Athlon 64 X2 Dual Core 4000+,30.9,Athlon,Athlon,64,https://cpu.userbenchmark.com/SpeedTest/2436/AMD-Athlontm-64-X2-Dual-Core-Processor-4000-
CPU,Intel,Celeron N2920,30.9,Celeron,Celeron,N2920,https://cpu.userbenchmark.com/SpeedTest/8725/IntelR-CeleronR-CPU--N2920----186GHz
CPU,Intel,Pentium Dual E2140,30.7,Pentium,,,https://cpu.userbenchmark.com/SpeedTest/4944/IntelR-PentiumR-Dual--CPU--E2140----160GHz
CPU,Intel,T2080,30.7,T2080,,,https://cpu.userbenchmark.com/SpeedTest/4748/Genuine-IntelR-CPU-----------T2080----173GHz
CPU,Intel,Pentium 4 3.40GHz,30.7,Pentium,Pentium,4,https://cpu.userbenchmark.com/SpeedTest/293/--------------IntelR-PentiumR-4-CPU-340GHz
CPU,Intel,Core i5 U 470,30.7,Core,,,https://cpu.userbenchmark.com/SpeedTest/6244/IntelR-CoreTM-i5-CPU-------U-470----133GHz
CPU,Intel,Core2 Duo T5250,30.6,Core2,Core2 Duo,Duo,https://cpu.userbenchmark.com/SpeedTest/5189/IntelR-CoreTM2-Duo-CPU-----T5250----150GHz
CPU,AMD,A10-7300 APU (2014 M.Ka),30.6,A10-7300,A10-,7300,https://cpu.userbenchmark.com/SpeedTest/11662/AMD-A10-7300-Radeon-R6-10-Compute-Cores-4C-6G
CPU,Intel,Core2 Duo L7100,30.6,Core2,Core2 Duo,Duo,https://cpu.userbenchmark.com/SpeedTest/5778/IntelR-CoreTM2-Duo-CPU-----L7100----120GHz
CPU,AMD,Turion 64 X2 Mobile Technology TL-56,30.5,Turion,,,https://cpu.userbenchmark.com/SpeedTest/2456/AMD-Turiontm-64-X2-Mobile-Technology-TL-56
CPU,AMD,A6-5200 APU,30.4,A6-5200,A6-,5200,https://cpu.userbenchmark.com/SpeedTest/4574/AMD-A6-5200-APU-with-RadeonTM-HD-Graphics
CPU,Intel,Celeron 900,30.3,Celeron,Celeron,900,https://cpu.userbenchmark.com/SpeedTest/4381/IntelR-CeleronR-CPU----------900----220GHz
CPU,AMD,A9-9400 APU (2016 M.SR),30.3,A9-9400,A9-,9400,https://cpu.userbenchmark.com/SpeedTest/188753/AMD-A9-9400-RADEON-R5-5-COMPUTE-CORES-2C-3G
CPU,AMD,A6-9210 APU (2016 M.SR),30.3,A6-9210,A6-,9210,https://cpu.userbenchmark.com/SpeedTest/180033/AMD-A6-9210-RADEON-R4-5-COMPUTE-CORES-2C-3G
CPU,Intel,U7300,30.1,U7300,,,https://cpu.userbenchmark.com/SpeedTest/4246/Genuine-IntelR-CPU-----------U7300----130GHz
CPU,Intel,Core i3 U 330,30.1,Core,,,https://cpu.userbenchmark.com/SpeedTest/1602/IntelR-CoreTM-i3-CPU-------U-330----120GHz
CPU,Intel,Pentium 4 3.20GHz,30.1,Pentium,Pentium,4,https://cpu.userbenchmark.com/SpeedTest/7095/--------------IntelR-PentiumR-4-CPU-320GHz
CPU,Intel,T2250,30.0,T2250,,,https://cpu.userbenchmark.com/SpeedTest/5955/Genuine-IntelR-CPU-----------T2250----173GHz
CPU,Intel,U2300,29.9,U2300,,,https://cpu.userbenchmark.com/SpeedTest/2326/Genuine-IntelR-CPU-----------U2300----120GHz
CPU,Intel,Atom Z3740,29.9,Atom,Atom,Z3740,https://cpu.userbenchmark.com/SpeedTest/3256/IntelR-AtomTM-CPU--Z3740----133GHz
CPU,Intel,Core2 T5300,29.9,Core2,,,https://cpu.userbenchmark.com/SpeedTest/2288/IntelR-CoreTM2-CPU---------T5300----173GHz
CPU,Intel,Core Duo T2350,29.9,Core,,,https://cpu.userbenchmark.com/SpeedTest/3830/IntelR-CoreTM-Duo-CPU------T2350----186GHz
CPU,AMD,E2-3000M APU,29.9,E2-3000M,,,https://cpu.userbenchmark.com/SpeedTest/6063/AMD-E2-3000M-APU-with-Radeontm-HD-Graphics
CPU,AMD,Turion 64 X2 Mobile Technology TL-52,29.8,Turion,,,https://cpu.userbenchmark.com/SpeedTest/1892/AMD-Turiontm-64-X2-Mobile-Technology-TL-52
CPU,AMD,Turion X2 Dual-Core Mobile RM-70,29.8,Turion,,,https://cpu.userbenchmark.com/SpeedTest/199/AMD-Turiontm-X2-Dual-Core-Mobile-RM-70
CPU,Intel,Pentium N4200,29.8,Pentium,Pentium,N4200,https://cpu.userbenchmark.com/SpeedTest/196248/IntelR-PentiumR-CPU-N4200---110GHz
CPU,Intel,Celeron E1500,29.7,Celeron,Celeron,E1500,https://cpu.userbenchmark.com/SpeedTest/8605/IntelR-CeleronR-CPU--------E1500----220GHz
CPU,Intel,Celeron E1400,29.7,Celeron,Celeron,E1400,https://cpu.userbenchmark.com/SpeedTest/2849/IntelR-CeleronR-CPU--------E1400----200GHz
CPU,Intel,Pentium D 3.00GHz,29.6,Pentium,Pentium D,3.00GHz,https://cpu.userbenchmark.com/SpeedTest/3363/IntelR-PentiumR-D-CPU-300GHz
CPU,AMD,A9-9410 APU (2016 M.SR),29.6,A9-9410,A9-,9410,https://cpu.userbenchmark.com/SpeedTest/137162/AMD-A9-9410-RADEON-R5-5-COMPUTE-CORES-2C-3G
CPU,Intel,Pentium Dual T2370,29.6,Pentium,,,https://cpu.userbenchmark.com/SpeedTest/4795/IntelR-PentiumR-Dual--CPU--T2370----173GHz
CPU,Intel,575,29.5,575,,,https://cpu.userbenchmark.com/SpeedTest/4105/Genuine-IntelR-CPU-------------575----200GHz
CPU,AMD,A4-6210 APU R3 Graphics,29.5,A4-6210,A4-,6210,https://cpu.userbenchmark.com/SpeedTest/12438/AMD-A4-6210-APU-with-AMD-Radeon-R3-Graphics
CPU,Intel,Pentium D 2.80GHz,29.5,Pentium,Pentium D,2.80GHz,https://cpu.userbenchmark.com/SpeedTest/267/--------------IntelR-PentiumR-D-CPU-280GHz
CPU,AMD,Sempron 3400+,29.4,Sempron,Sempron,3400,https://cpu.userbenchmark.com/SpeedTest/8329/AMD-Semprontm-Processor-3400-
CPU,AMD,E2-7110 APU (2015 M.Ca),29.4,E2-7110,,,https://cpu.userbenchmark.com/SpeedTest/150118/AMD-E2-7110-APU-with-AMD-Radeon-R2-Graphics
CPU,Intel,U4100,29.3,U4100,,,https://cpu.userbenchmark.com/SpeedTest/10746/Genuine-IntelR-CPU-----------U4100----130GHz
CPU,AMD,Turion II Neo N40L,29.3,Turion,,,https://cpu.userbenchmark.com/SpeedTest/7/AMD-Turiontm-II-Neo-N40L-Dual-Core-Processor
CPU,Intel,Pentium 4 3.00GHz,29.2,Pentium,Pentium,4,https://cpu.userbenchmark.com/SpeedTest/440/--------------IntelR-PentiumR-4-CPU-300GHz
CPU,AMD,A4-9120 APU (2016 M.SR),29.2,A4-9120,A4-,9120,https://cpu.userbenchmark.com/SpeedTest/308751/AMD-A4-9120-RADEON-R3-4-COMPUTE-CORES-2C-2G
CPU,Intel,Core2 T5200,29.2,Core2,,,https://cpu.userbenchmark.com/SpeedTest/11616/IntelR-CoreTM2-CPU---------T5200----160GHz
CPU,AMD,A6-9220 APU (2016 M.SR),29.2,A6-9220,A6-,9220,https://cpu.userbenchmark.com/SpeedTest/300155/AMD-A6-9220-RADEON-R4-5-COMPUTE-CORES-2C-3G
CPU,Intel,Celeron J3455,29.1,Celeron,Celeron,J3455,https://cpu.userbenchmark.com/SpeedTest/200485/IntelR-CeleronR-CPU-J3455---150GHz
CPU,Intel,Celeron N2830,29.1,Celeron,Celeron,N2830,https://cpu.userbenchmark.com/SpeedTest/12104/IntelR-CeleronR-CPU--N2830----216GHz
CPU,AMD,Athlon X2 Dual-Core QL-65,29.1,Athlon,Athlon,X2,https://cpu.userbenchmark.com/SpeedTest/4672/AMD-Athlontm-X2-Dual-Core-QL-65
CPU,Intel,Pentium Dual T2330,29.1,Pentium,,,https://cpu.userbenchmark.com/SpeedTest/6733/IntelR-PentiumR-Dual--CPU--T2330----160GHz
CPU,Intel,Pentium Dual T2310,29.0,Pentium,,,https://cpu.userbenchmark.com/SpeedTest/2719/IntelR-PentiumR-Dual--CPU--T2310----146GHz
CPU,AMD,A6-9200 APU (2016 M.SR),28.9,A6-9200,A6-,9200,https://cpu.userbenchmark.com/SpeedTest/252093/AMD-A6-9200-RADEON-R4-5-COMPUTE-CORES-2C-3G
CPU,Intel,Pentium Dual T2390,28.8,Pentium,,,https://cpu.userbenchmark.com/SpeedTest/2090/IntelR-PentiumR-Dual--CPU--T2390----186GHz
CPU,AMD,A9-9420 APU (2016 M.SR),28.4,A9-9420,A9-,9420,https://cpu.userbenchmark.com/SpeedTest/297050/AMD-A9-9420-RADEON-R5-5-COMPUTE-CORES-2C-3G
CPU,Intel,Celeron N2840,28.4,Celeron,Celeron,N2840,https://cpu.userbenchmark.com/SpeedTest/16086/IntelR-CeleronR-CPU--N2840----216GHz
CPU,Intel,Pentium M processor 1.86GHz,28.3,Pentium,,,https://cpu.userbenchmark.com/SpeedTest/4587/--------IntelR-PentiumR-M-processor-186GHz
CPU,AMD,Sempron 3600+,28.3,Sempron,Sempron,3600,https://cpu.userbenchmark.com/SpeedTest/1005/Mobile-AMD-Semprontm-Processor-3600-
CPU,Intel,Celeron J4005,28.3,Celeron,Celeron,J4005,https://cpu.userbenchmark.com/SpeedTest/473105/IntelR-CeleronR-J4005-CPU---200GHz
CPU,AMD,Athlon 64 X2 Dual Core TK-55,28.2,Athlon,Athlon,64,https://cpu.userbenchmark.com/SpeedTest/1927/AMD-Athlontm-64-X2-Dual-Core-Processor-TK-55
CPU,Intel,Pentium 4 2.80GHz,28.1,Pentium,Pentium,4,https://cpu.userbenchmark.com/SpeedTest/3163/--------------IntelR-PentiumR-4-CPU-280GHz
CPU,AMD,E2-9000 APU (2016 M.SR),28.0,E2-9000,,,https://cpu.userbenchmark.com/SpeedTest/339888/AMD-E2-9000-RADEON-R2-4-COMPUTE-CORES-2C-2G
CPU,AMD,Athlon X2 Dual-Core QL-64,27.9,Athlon,Athlon,X2,https://cpu.userbenchmark.com/SpeedTest/3720/AMD-Athlontm-X2-Dual-Core-QL-64
CPU,AMD,E2-9010 APU (2016 M.SR),27.9,E2-9010,,,https://cpu.userbenchmark.com/SpeedTest/175091/AMD-E2-9010-RADEON-R2-4-COMPUTE-CORES-2C-2G
CPU,Intel,Pentium M processor 1.73GHz,27.9,Pentium,,,https://cpu.userbenchmark.com/SpeedTest/7488/--------IntelR-PentiumR-M-processor-173GHz
CPU,AMD,AthlonX2 DualCore QL-60,27.9,AthlonX2,Athlon,X2,https://cpu.userbenchmark.com/SpeedTest/6294/AMD-AthlontmX2-DualCore-QL-60
CPU,AMD,Athlon Neo X2 Dual Core L335,27.7,Athlon,,,https://cpu.userbenchmark.com/SpeedTest/4043/AMD-Athlontm-Neo-X2-Dual-Core-Processor-L335
CPU,Intel,Celeron N3160,27.6,Celeron,Celeron,N3160,https://cpu.userbenchmark.com/SpeedTest/166661/IntelR-CeleronR-CPU--N3160----160GHz
CPU,Intel,Celeron N2815,27.4,Celeron,Celeron,N2815,https://cpu.userbenchmark.com/SpeedTest/9736/IntelR-CeleronR-CPU--N2815----186GHz
CPU,Intel,Atom x7-Z8700,27.3,Atom,Atom,x7,https://cpu.userbenchmark.com/SpeedTest/27122/IntelR-AtomTM-x7-Z8700--CPU---160GHz
CPU,AMD,E-350D APU,27.3,E-350D,,,https://cpu.userbenchmark.com/SpeedTest/6589/AMD-E-350D-APU-with-Radeontm-HD-Graphics
CPU,Intel,Celeron N2820,27.3,Celeron,Celeron,N2820,https://cpu.userbenchmark.com/SpeedTest/5994/IntelR-CeleronR-CPU--N2820----213GHz
CPU,AMD,Athlon 64 X2 Dual Core TK-53,27.1,Athlon,Athlon,64,https://cpu.userbenchmark.com/SpeedTest/9182/AMD-Athlontm-64-X2-Dual-Core-Processor-TK-53
CPU,AMD,E2-2000 APU (2012 M.Za),27.1,E2-2000,,,https://cpu.userbenchmark.com/SpeedTest/10908/AMD-E2-2000-APU-with-Radeontm-HD-Graphics
CPU,AMD,A9-9425 APU (2016 M.SR),27.1,A9-9425,A9-,9425,https://cpu.userbenchmark.com/SpeedTest/496441/AMD-A9-9425-RADEON-R5-5-COMPUTE-CORES-2C-3G
CPU,Intel,Celeron N3450,27.0,Celeron,Celeron,N3450,https://cpu.userbenchmark.com/SpeedTest/208922/IntelR-CeleronR-CPU-N3450---110GHz
CPU,AMD,Sempron 3000+,26.8,Sempron,Sempron,3000,https://cpu.userbenchmark.com/SpeedTest/3648/AMD-Semprontm-Processor-3000-
CPU,Intel,Atom x7-Z8750,26.7,Atom,Atom,x7,https://cpu.userbenchmark.com/SpeedTest/177483/IntelR-AtomTM-x7-Z8750--CPU---160GHz
CPU,AMD,Sempron 2800+,26.7,Sempron,Sempron,2800,https://cpu.userbenchmark.com/SpeedTest/4755/AMD-Semprontm-Processor-2800-
CPU,AMD,A4-5000 APU,26.6,A4-5000,A4-,5000,https://cpu.userbenchmark.com/SpeedTest/5321/AMD-A4-5000-APU-with-RadeonTM-HD-Graphics
CPU,Intel,Atom x5-Z8550,26.6,Atom,Atom,x5,https://cpu.userbenchmark.com/SpeedTest/195658/IntelR-AtomTM-x5-Z8550--CPU---144GHz
CPU,AMD,Athlon X2 Dual Core BE-2300,26.5,Athlon,Athlon,X2,https://cpu.userbenchmark.com/SpeedTest/12410/AMD-Athlontm-X2-Dual-Core-Processor-BE-2300
CPU,Intel,Atom D2700,26.4,Atom,Atom,D2700,https://cpu.userbenchmark.com/SpeedTest/7623/IntelR-AtomTM-CPU-D2700-----213GHz
CPU,Intel,Atom x5-Z8330,26.4,Atom,Atom,x5,https://cpu.userbenchmark.com/SpeedTest/153094/IntelR-AtomTM-x5-Z8330--CPU---144GHz
CPU,AMD,A6-7000 APU (2014 M.Ka),26.3,A6-7000,A6-,7000,https://cpu.userbenchmark.com/SpeedTest/27400/AMD-A6-7000-Radeon-R4-5-Compute-Cores-2C-3G
CPU,Intel,Celeron N3150,26.3,Celeron,Celeron,N3150,https://cpu.userbenchmark.com/SpeedTest/28103/IntelR-CeleronR-CPU--N3150----160GHz
CPU,Intel,Celeron 723,26.3,Celeron,Celeron,723,https://cpu.userbenchmark.com/SpeedTest/10153/IntelR-CeleronR-CPU----------723----120GHz
CPU,Intel,Pentium N3700,26.2,Pentium,Pentium,N3700,https://cpu.userbenchmark.com/SpeedTest/33474/IntelR-PentiumR-CPU--N3700----160GHz
CPU,Intel,Atom x5-Z8500,26.1,Atom,Atom,x5,https://cpu.userbenchmark.com/SpeedTest/38612/IntelR-AtomTM-x5-Z8500--CPU---144GHz
CPU,AMD,E2-9000e APU (2016 M.SR),26.1,E2-9000e,,,https://cpu.userbenchmark.com/SpeedTest/321458/AMD-E2-9000e-RADEON-R2-4-COMPUTE-CORES-2C-2G
CPU,Intel,Pentium D 2.66GHz,26.1,Pentium,Pentium D,2.66GHz,https://cpu.userbenchmark.com/SpeedTest/4781/-------------IntelR-PentiumR-D--CPU-266GHz
CPU,Intel,Atom N2800,26.0,Atom,Atom,N2800,https://cpu.userbenchmark.com/SpeedTest/8985/IntelR-AtomTM-CPU-N2800-----186GHz
CPU,AMD,Athlon Neo MV-40,25.9,Athlon,,,https://cpu.userbenchmark.com/SpeedTest/12003/AMD-Athlontm-Neo-Processor-MV-40
CPU,AMD,E-450 APU,25.8,E-450,,,https://cpu.userbenchmark.com/SpeedTest/2189/AMD-E-450-APU-with-Radeontm-HD-Graphics
CPU,AMD,Athlon 2650e,25.6,Athlon,Athlon,2650e,https://cpu.userbenchmark.com/SpeedTest/4742/AMD-Athlontm-Processor-2650e
CPU,Intel,Pentium 4 2.93GHz,25.6,Pentium,Pentium,4,https://cpu.userbenchmark.com/SpeedTest/4199/--------------IntelR-PentiumR-4-CPU-293GHz
CPU,Intel,Pentium M processor 1.60GHz,25.5,Pentium,,,https://cpu.userbenchmark.com/SpeedTest/4076/--------IntelR-PentiumR-M-processor-160GHz
CPU,AMD,E2-1800 APU (2012 M.Za),25.4,E2-1800,,,https://cpu.userbenchmark.com/SpeedTest/839/AMD-E2-1800-APU-with-Radeontm-HD-Graphics
CPU,Intel,Pentium 4 2.60GHz,25.4,Pentium,Pentium,4,https://cpu.userbenchmark.com/SpeedTest/5254/--------------IntelR-PentiumR-4-CPU-260GHz
CPU,AMD,E-350,25.4,E-350,,,https://cpu.userbenchmark.com/SpeedTest/5356/AMD-E-350-Processor
CPU,Intel,Pentium N3710,25.1,Pentium,Pentium,N3710,https://cpu.userbenchmark.com/SpeedTest/141841/IntelR-PentiumR-CPU--N3710----160GHz
CPU,Intel,Celeron M 430,25.1,Celeron,,,https://cpu.userbenchmark.com/SpeedTest/4999/IntelR-CeleronR-M-CPU--------430----173GHz
CPU,Intel,Pentium 4 3.06GHz,25.0,Pentium,Pentium,4,https://cpu.userbenchmark.com/SpeedTest/614/--------------IntelR-PentiumR-4-CPU-306GHz
CPU,Intel,Celeron J3355,24.9,Celeron,Celeron,J3355,https://cpu.userbenchmark.com/SpeedTest/247225/IntelR-CeleronR-CPU-J3355---200GHz
CPU,Intel,Celeron N3010,24.4,Celeron,Celeron,N3010,https://cpu.userbenchmark.com/SpeedTest/195388/IntelR-CeleronR-CPU--N3010----104GHz
CPU,Intel,Celeron N4000,23.8,Celeron,Celeron,N4000,https://cpu.userbenchmark.com/SpeedTest/503050/IntelR-CeleronR-N4000-CPU---110GHz
CPU,Intel,Atom x5-Z8300,23.7,Atom,Atom,x5,https://cpu.userbenchmark.com/SpeedTest/37765/IntelR-AtomTM-x5-Z8300--CPU---144GHz
CPU,Intel,Pentium 4 2.40GHz,23.4,Pentium,Pentium,4,https://cpu.userbenchmark.com/SpeedTest/5589/--------------IntelR-PentiumR-4-CPU-240GHz
CPU,AMD,E1-1200 APU,23.2,E1-1200,,,https://cpu.userbenchmark.com/SpeedTest/2118/AMD-E1-1200-APU-with-Radeontm-HD-Graphics
CPU,Intel,Pentium 4 2.66GHz,23.0,Pentium,Pentium,4,https://cpu.userbenchmark.com/SpeedTest/4462/--------------IntelR-PentiumR-4-CPU-266GHz
CPU,Intel,Atom D525,22.9,Atom,Atom,D525,https://cpu.userbenchmark.com/SpeedTest/5666/IntelR-AtomTM-CPU-D525-----180GHz
CPU,Intel,Celeron N3000,22.9,Celeron,Celeron,N3000,https://cpu.userbenchmark.com/SpeedTest/34511/IntelR-CeleronR-CPU--N3000----104GHz
CPU,AMD,C-60 APU,22.8,C-60,,,https://cpu.userbenchmark.com/SpeedTest/3147/AMD-C-60-APU-with-Radeontm-HD-Graphics
CPU,AMD,E-300 APU,22.5,E-300,,,https://cpu.userbenchmark.com/SpeedTest/2468/AMD-E-300-APU-with-Radeontm-HD-Graphics
CPU,Intel,Atom N2600,21.9,Atom,Atom,N2600,https://cpu.userbenchmark.com/SpeedTest/704/IntelR-AtomTM-CPU-N2600-----160GHz
CPU,AMD,E1-7010 APU (2015 M.Ca),21.8,E1-7010,,,https://cpu.userbenchmark.com/SpeedTest/167591/AMD-E1-7010-APU-with-AMD-Radeon-R2-Graphics
CPU,Intel,Atom N570,21.5,Atom,Atom,N570,https://cpu.userbenchmark.com/SpeedTest/3881/IntelR-AtomTM-CPU-N570-----166GHz
CPU,Intel,Celeron 2.80GHz,21.4,Celeron,Celeron,2,https://cpu.userbenchmark.com/SpeedTest/8814/IntelR-CeleronR-CPU-280GHz
CPU,Intel,Atom x5-Z8350,21.4,Atom,Atom,x5,https://cpu.userbenchmark.com/SpeedTest/143924/IntelR-AtomTM-x5-Z8350--CPU---144GHz
CPU,Intel,Celeron M processor 1.50GHz,21.3,Celeron,,,https://cpu.userbenchmark.com/SpeedTest/5383/IntelR-CeleronR-M-processor---------150GHz
CPU,AMD,C-50,21.2,C-50,,,https://cpu.userbenchmark.com/SpeedTest/3082/AMD-C-50-Processor
CPU,Intel,Celeron N4020,21.2,Celeron,Celeron,N4020,https://cpu.userbenchmark.com/SpeedTest/1134763/IntelR-CeleronR-N4020-CPU---110GHz
CPU,Intel,Celeron N3350,20.9,Celeron,Celeron,N3350,https://cpu.userbenchmark.com/SpeedTest/197164/IntelR-CeleronR-CPU-N3350---110GHz
CPU,AMD,E1-2500 APU,20.9,E1-2500,,,https://cpu.userbenchmark.com/SpeedTest/9778/AMD-E1-2500-APU-with-RadeonTM-HD-Graphics
CPU,Intel,Celeron D 3.06GHz,20.7,Celeron,,,https://cpu.userbenchmark.com/SpeedTest/13158/IntelR-CeleronR-D-CPU-306GHz
CPU,Intel,Atom N550,20.7,Atom,Atom,N550,https://cpu.userbenchmark.com/SpeedTest/182/IntelR-AtomTM-CPU-N550-----150GHz
